"ecom_item_i","mdse_dept_ref_i","week_end_date","ord_line_ord_q","baseprice","offer_price","discount_ratio","max_discount_ratio","circular_flag","tpc_flag","circ_pbo_flag","tpc_pbo_flag","circ_bsgs_flag","tpc_bsgs_flag","circ_gc_flag","tpc_gc_flag","avg_circular_flag","avg_tpc_flag","avg_circ_pbo_flag","avg_tpc_pbo_flag","avg_circ_bsgs_flag","avg_tpc_bsgs_flag","avg_circ_gc_flag","avg_tpc_gc_flag","promo_on_wknd_flag","weeks_since_launch","weeks_till_expiry","active_day_count","easter_flag","thanksgiving_flag","posthanksgiving_flag","halloween_flag","prehalloween_flag","christmas_flag","prechristmas_flag","cincodemayo_flag","fathersday_flag","prefathersday_flag","julyfourth_flag","prejulyfourth_flag","laborday_flag","prelaborday_flag","mothersday_flag","premothersday_flag","newyearsday_flag","prenewyearsday_flag","postnewyearsday_flag","presidentsday_flag","stpatricks_flag","superbowl_flag","presuperbowl_flag","valentines_flag","prevalentines_flag","veteransday_flag","week_ind"
1014727623,276,"2016-11-12",701,"100.000000","99.991790",8.21018062397627e-05,0.000574712643678197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.849056603773585
1014727623,276,"2016-11-19",729,"100.000000","99.190925",0.00809075306478306,0.0253164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867924528301887
1014727623,276,"2016-11-26",834,"100.000000","99.333402",0.00666598493370159,0.0196969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,32,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886792452830189
1014727623,276,"2016-12-03",881,"100.000000","99.221980",0.00778020080868671,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,31,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905660377358491
1014727623,276,"2016-12-10",981,"100.000000","99.848024",0.00151975683890569,0.0106382978723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924528301886792
1014727623,276,"2016-12-17",801,"100.000000","99.831933",0.00168067226890756,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226415094
1014727623,276,"2016-12-24",845,"100.000000","99.846390",0.00153609831029172,0.010752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,28,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962264150943396
1014727623,276,"2016-12-31",783,"100.000000","99.706767",0.00293233082706777,0.0205263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,27,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.981132075471698
1014727623,276,"2017-01-07",696,"100.000000","99.399696",0.00600303951367778,0.0420212765957447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0188679245283019
1014727623,276,"2017-01-14",619,"100.000000","99.468429",0.00531571157574362,0.0259740259740259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377358490566038
1014727623,276,"2017-01-21",625,"100.000000","99.765808",0.0023419203747072,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566037735849057
1014727623,276,"2017-01-28",692,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754716981132075
1014727623,276,"2017-02-04",553,"100.000000","99.735450",0.00264550264550266,0.0185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0943396226415094
1014727623,276,"2017-02-11",469,"100.000000","99.789916",0.00210084033613455,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.113207547169811
1014727623,276,"2017-02-18",513,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.132075471698113
1014727623,276,"2017-02-25",717,"100.000000","99.460916",0.00539083557951471,0.0377358490566037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.150943396226415
1014727623,276,"2017-03-04",701,"100.000000","99.401844",0.00598155929038285,0.0286764705882354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169811320754717
1014727623,276,"2017-03-11",537,"100.000000","99.667774",0.00332225913621258,0.0232558139534883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679245283019
1014727623,276,"2017-03-18",553,"100.000000","99.455338",0.00544662309368192,0.0196078431372548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.207547169811321
1014727623,276,"2017-03-25",533,"100.000000","99.247625",0.00752374682591935,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226415094339623
1014727623,276,"2017-04-01",692,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245283018867925
1014727623,276,"2017-04-08",583,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264150943396226
1014727623,276,"2017-04-15",616,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283018867924528
1014727623,276,"2017-04-22",476,"100.000000","99.659864",0.00340136054421777,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30188679245283
1014727623,276,"2017-04-29",489,"100.000000","99.717262",0.00282738095238102,0.0197916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320754716981132
1014727623,276,"2017-05-06",505,"100.000000","99.708455",0.00291545189504376,0.0204081632653062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339622641509434
1014727623,276,"2017-05-13",452,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.358490566037736
1014727623,276,"2017-05-20",387,"100.000000","99.972527",0.000274725274725114,0.00192307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.377358490566038
1014727623,276,"2017-05-27",460,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39622641509434
1014727623,276,"2017-06-03",513,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415094339622642
1014727623,276,"2017-06-10",388,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433962264150943
1014727623,276,"2017-06-17",404,"100.000000","99.613900",0.00386100386100381,0.0270270270270271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452830188679245
1014727623,276,"2017-06-24",445,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471698113207547
1014727623,276,"2017-07-01",125,"100.000000","100.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490566037735849
1014602682,7,"2015-02-14",31,"16.990000","16.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.132075471698113
1014602682,7,"2015-02-21",58,"16.990000","16.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.150943396226415
1014602682,7,"2015-02-28",62,"16.990000","16.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169811320754717
1014602682,7,"2015-03-07",92,"16.979011","16.703149",0.0162472401451418,0.0588581518540318,0,1,0,1,0,0,0,0,0,0.285714285714286,0,0.285714285714286,0,0,0,0,1,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679245283019
1014602682,7,"2015-03-14",95,"16.411053","15.590565",0.0499960117661595,0.0625390869293308,0,1,0,1,0,0,0,1,0,0.428571428571429,0,0.428571428571429,0,0,0,0.428571428571429,1,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207547169811321
1014602682,7,"2015-03-21",96,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.226415094339623
1014602682,7,"2015-03-28",142,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245283018867925
1014602682,7,"2015-04-04",69,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264150943396226
1014602682,7,"2015-04-11",61,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283018867924528
1014602682,7,"2015-04-18",77,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30188679245283
1014602682,7,"2015-04-25",71,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320754716981132
1014602682,7,"2015-05-02",51,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339622641509434
1014602682,7,"2015-05-09",53,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.358490566037736
1014602682,7,"2015-05-16",91,"15.990000","14.909192",0.0675927520873284,0.0933253738131787,1,0,0,0,0,0,1,0,0.428571428571429,0,0,0,0,0,0.285714285714286,0,1,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.377358490566038
1014602682,7,"2015-05-23",108,"15.990000","14.926908",0.0664848195366563,0.0944131749009797,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39622641509434
1014602682,7,"2015-05-30",58,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415094339622642
1014602682,7,"2015-06-06",66,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433962264150943
1014602682,7,"2015-06-13",90,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452830188679245
1014602682,7,"2015-06-20",63,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471698113207547
1014602682,7,"2015-06-27",67,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,20,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490566037735849
1014602682,7,"2015-07-04",77,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,1,21,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509433962264151
1014602682,7,"2015-07-11",408,"15.990000","14.255693",0.108461984553943,0.120027566776676,1,0,1,1,0,0,1,1,1,0,1,0.714285714285714,0,0,1,0.571428571428571,1,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528301886792453
1014602682,7,"2015-07-18",64,"15.990000","15.941667",0.00302272253491757,0.0211590577444236,0,1,0,1,0,0,0,1,0,0.142857142857143,0,0.142857142857143,0,0,0,0.142857142857143,1,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547169811320755
1014602682,7,"2015-07-25",94,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566037735849057
1014602682,7,"2015-08-01",105,"15.990000","15.781719",0.013025696270659,0.0239212007504691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584905660377358
1014602682,7,"2015-08-08",89,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60377358490566
1014602682,7,"2015-08-15",89,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,1,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622641509433962
1014602682,7,"2015-08-22",160,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641509433962264
1014602682,7,"2015-08-29",151,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566
1014602682,7,"2015-09-05",144,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,1,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679245283018868
1014602682,7,"2015-09-12",373,"15.990000","14.662430",0.0830249852408758,0.105523269116368,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,31,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.69811320754717
1014602682,7,"2015-09-19",128,"15.990000","15.965459",0.00153474158608946,0.00868598429574042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716981132075472
1014602682,7,"2015-09-26",136,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,1,33,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735849056603774
1014602682,7,"2015-10-03",179,"15.990000","13.866660",0.132791768672399,0.163166214995483,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,34,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754716981132076
1014602682,7,"2015-10-10",47,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773584905660377
1014602682,7,"2015-10-17",90,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,1,36,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792452830188679
1014602682,7,"2015-10-24",272,"15.990000","14.679773",0.0819403754308248,0.0946029154023734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811320754716981
1014602682,7,"2015-10-31",126,"15.990000","15.944127",0.00286885652739307,0.0200819956917518,1,0,0,0,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0,1,38,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830188679245283
1014602682,7,"2015-11-07",208,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,39,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849056603773585
1014602682,7,"2015-11-14",155,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.867924528301887
1014602682,7,"2015-11-21",125,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886792452830189
1014602682,7,"2015-11-28",106,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905660377358491
1014602682,7,"2015-12-05",157,"15.990000","14.818998",0.0732333953378549,0.10903553851592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924528301886792
1014602682,7,"2015-12-12",101,"15.990000","15.940000",0.00312695434646659,0.0218886804252658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226415094
1014602682,7,"2015-12-19",125,"15.990000","15.988302",0.000106174019217501,0.000743218134522507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962264150943396
1014602682,7,"2015-12-26",86,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132075471698
1014602682,7,"2016-01-02",97,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1014602682,7,"2016-01-09",131,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,1,48,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019
1014602682,7,"2016-01-16",145,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377358490566038
1014602682,7,"2016-01-23",133,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,1,50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566037735849057
1014602682,7,"2016-01-30",404,"15.990000","14.531049",0.0912414842703251,0.107336106805884,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,51,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754716981132075
1014602682,7,"2016-02-06",160,"15.990000","15.969146",0.00130416876401402,0.00912918134809869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0943396226415094
1014602682,7,"2016-02-13",152,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.113207547169811
1014602682,7,"2016-02-20",127,"15.990000","15.990000",0,0,1,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,1,54,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.132075471698113
1014602682,7,"2016-02-27",945,"15.990000","13.315482",0.16726189167884,0.194850369443865,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150943396226415
1014602682,7,"2016-03-05",211,"15.990000","15.925884",0.00400973397489079,0.0280681378242354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169811320754717
1014602682,7,"2016-03-12",131,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679245283019
1014602682,7,"2016-03-19",116,"15.990000","15.990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.207547169811321
1014602682,7,"2016-03-26",204,"15.990000","14.703640",0.0804477881015171,0.103167158045207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226415094339623
1014602682,7,"2016-04-02",122,"15.990000","15.904643",0.00533815777718207,0.0373671044402752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245283018867925
1014602682,7,"2016-04-09",195,"15.990000","14.766142",0.0765389651753398,0.103564727954972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264150943396226
1014602682,7,"2016-04-16",136,"15.990000","15.973314",0.00104350933619224,0.00730456535334581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283018867924528
